0,1,2,3,4,class
0.18056699641481289,-0.007897918095223664,0.21822046566064335,1.294452313840044,-1.073272789644761,1.0
0.3067364304784681,-0.00404552191821078,1.8263568026926191,-0.7212901154690122,-0.8401501502441331,0.0
1.0087952490397458,-0.7230469054564013,1.8286603442158222,-1.544640432380323,0.2884331315105926,0.0
-8.313796983652162,-0.06753365636479473,-0.7421577842488554,-0.9134277523001096,1.3306889797400079,1.0
0.9190525519516821,-0.7035262899435442,1.8659020243999354,-1.065898952931707,-0.1483783827110016,0.0
-2.034549299008029,-2.1396193241701487,0.680287596430156,1.2872566222987776,-0.5501886892324495,0.0
1.694221929265507,-0.005765094747453568,0.4973713841256484,0.9129006809436029,-0.24563403731016398,0.0
1.4476310017493956,-0.0070327596084181175,0.19500401175231152,1.159004483691822,0.3414634589972013,0.0
0.0068099009841458,-0.0059965625194590335,0.9190036611627289,1.7185814196510516,-0.6918515622339519,
1.597037090814878,-0.02108344207315687,-1.2141157740464523,3.2887845510912195,0.925524285681253,0.0
-1.598632319673906,-1.4204834187744106,0.37035262893894616,0.919703913736821,0.8335343881448908,0.0
-1.1676657121820895,2.8063055894534785,0.04540628029856408,0.9179698502178819,-0.9928641113309332,0.0
0.21626834586140276,-0.02439434279019924,1.4226224147225972,-0.8229631214626966,0.16848296431404688,0.0
2.569292628144499,-0.025386165157330182,-3.2743384622883234,-1.6841151143019348,-0.2164695407435208,1.0
1.6378156198615348,-0.005642730768642986,0.3687619929128654,1.0942811127935206,-0.10488978974864496,0.0
-1.1937572359963313,-3.586037717017947,-1.125250762116538,-3.1661235697331778,-1.2595054996422095,0.0
1.3570130526206865,-0.004037198830031697,1.0332840164429387,1.9457974853478568,-0.443381918135217,0.0
-0.6877021459139916,-0.03222352661198891,-1.2729326826447986,-1.9456169730361292,-1.9054636127626379,
0.8852873277998167,0.6954216488893875,0.451933153021151,1.134294172234851,-0.8088947963195966,1.0
2.528279828972718,-0.007400749361519217,-3.346147861926915,-1.4018926257623336,-0.5604147332297179,1.0
1.742646550470428,-0.044234180579686304,-1.3019845637090668,0.6452140684106243,0.8786621451165618,0.0
-1.851884019442439,-2.13454267093077,-0.12471316136574773,1.0037611447793613,-1.19534314607112,
1.9410239397986082,-0.027351830581848466,-2.4712040757177824,2.209020779651659,0.2520794575436466,0.0
-0.3571976345355041,2.1277425628236943,0.21422768142862958,-0.0347944802623773,-0.35414124266422053,0.0
1.600275563668949,-0.02480508242073643,1.642406392963988,-1.0088725815415827,0.610779586714073,0.0
1.6024636495460365,-0.03859888965545661,-1.171769298433787,2.5953726816579383,1.725869213746325,
-4.299965618680066,-4.262837366164772,0.014305990422341819,0.5578072612818521,0.5370036820403375,0.0
2.623360056671454,-0.02977325517168132,-3.278320130379795,-1.1747537077175196,-0.8207350063539799,0.0
1.9591587040725007,-0.00984840296984366,-1.4865061733322926,0.14043207132492408,0.9069608057624444,
-1.349696559612662,-2.838598470394466,0.6177498748289625,1.6506907493517016,-0.8345028556879118,0.0
2.161549878354041,-0.022583500666482636,-1.0841147830115383,-2.1056898867842873,-1.3025486977495864,0.0
-0.16034820665687133,-0.030996434673522137,0.431296362246123,0.17314438004216137,2.120158438902295,1.0
-1.8652260135322158,2.1081505144675687,-0.11516588043598408,0.985932215445671,-1.2104498407032003,0.0
1.3296553988197348,0.0040288460678232305,0.9818231925737835,2.068541714824543,-0.4944926122180008,0.0
1.0194551676492551,-0.7155754475781219,1.9573240071709397,-1.0086965736605067,-0.4885595601184156,0.0
1.805213100283855,-0.02452624367077097,-0.6999271363973862,0.6559595355181327,1.3843887338367142,0.0
-0.5306583695842926,2.132453826592894,0.9345470932597789,0.022105833449181156,-1.0855202290186545,0.0
1.590999838475229,-0.010509402664714307,0.1674464247502347,0.7707844973297849,-0.41079051408051237,
-4.094923200267819,-0.021848344805121916,0.145384399134321,1.364066585889323,-1.073085336146566,
-2.055312959520081,2.106284974761351,0.5558843370470701,1.514532919773805,-0.86309900603834,0.0
0.2406185453249996,-0.0005800611292778295,1.7741615732036773,-1.1622957798919367,-0.2147143648386912,
1.6216661659927345,-0.028268644127140995,-0.4473991524025436,0.13608915836558005,0.5425941068425653,0.0
1.941843779709115,-0.04473036193853988,-1.7424806144564335,0.22549677111835564,0.2100100140962123,
0.7852996427943626,-0.7155409395249852,1.544767381127156,-0.7868593562444174,0.6024419753161999,1.0
-0.01133643892660885,-0.01888625883042555,-0.22237691273334437,0.3738490514883651,0.9903432945680003,0.0
1.8113163095279576,-0.012942836139221654,-0.6989569084971945,1.6387213903545557,0.3776050988411891,0.0
-4.073013435842971,-4.279855290426948,-0.730879155755845,-0.3640595031928203,0.7309265751624174,
0.8549152053412223,-0.711795335203426,0.25557492558310657,1.3703401709899006,-0.8726045409952324,
-1.3731516826414885,-2.8400621319347374,0.7003132668927353,1.5410938008598505,-0.6115142767722741,0.0
0.91717178351802,0.6796635058877973,1.5331602413850056,-1.0914482451267147,0.543444550059807,0.0
-4.297002407265585,4.206115047577373,-0.05664242744031445,0.30684158390692706,1.0016424369367003,0.0
0.8582936581941603,-0.7082497558456051,0.26240489840265235,1.3957888350851932,-1.0594042747096666,0.0
1.9931076599873716,-0.0230047492207281,-2.330992464424342,2.117620206731252,-0.06683884897853512,0.0
0.9761670777095335,0.7034992758052613,1.9366538552482762,-0.6535328867785505,-0.7736748027407203,
0.6739092724697576,0.7004313894785021,0.9240378648639562,1.8632218217627248,-0.510716954789483,1.0
1.9827426616113373,-0.043238447704061954,-2.711784494287885,1.7581938246537825,0.9789441014209136,0.0
-4.605870908996955,-0.06790883203753485,-1.7423830731535095,-3.553975075902186,-1.4651160482096657,0.0
0.8848385168845737,-0.719120943423409,0.4419758135345554,1.1473105933248862,-0.8739009059999286,
-0.028105523520027154,-0.0030506525488666423,0.8127873774065164,1.8368528434453197,-0.5758742145833344,0.0
1.3961284334940847,-0.03135731520112548,0.20863557243463682,-0.4701247056379182,2.1586649577067916,0.0
1.637322772767919,0.01549295420518961,0.2093396894706469,-0.6068546731175254,-0.7387376352166892,0.0
-4.101585398794678,-4.265315870956551,-0.7025620378699171,-0.12789806383417168,0.3115694048668822,0.0
0.8875568264981618,0.6867248432391748,1.5114391884856673,-0.7214661233500884,0.25918899658835537,0.0
0.6906233232933237,0.6920259106851668,1.0934429501755956,1.5872021529160376,-0.26737534794947104,0.0
0.9540512747427403,0.699425244643107,1.7563643025556075,-1.1295896233097387,0.008555552851522374,0.0
2.028089666563013,-0.04517020887960765,-1.6419043434866485,-0.2310684670555282,0.21808645969890847,0.0
1.6006511685998572,-0.01228501499725711,-0.36990079036916,0.32869434460784974,-0.0027273954574008885,
-1.882216046289548,2.1091276565211112,-0.19289802114260535,1.0986156235354922,-1.2405275762547936,0.0
-3.8710096068200857,-0.03316219448923817,-0.1996664987247545,0.4281241847264344,-1.188756972546671,
-4.08466069931377,-0.02056661018839247,0.31702784318484445,1.133983212850346,-0.9998289346196844,0.0
1.5814818046654946,-0.031017005922090085,-0.7506798399519063,-0.7014861315295734,1.7022479355305924,0.0
1.7123869347786695,-0.017730880969903853,1.8691531263517187,-1.2207182780431638,0.08665815339826197,0.0
